Año,D F,Reportado?,Categorías IPCC 2006,CO2-Absorciones en Gg,CO2 -Emisiones en Gg,CH4-Emisiones en Gg,N2O-Emisiones en Gg,HFC-32-Emisiones en Gg,HFC-125-Emisiones en Gg,HFC-134a-Emisiones en Gg,HFC-143a-Emisiones en Gg,HFC-152a-Emisiones en Gg,HFC-227ea-Emisiones en Gg,PFCs-Emisiones en Gg,SF6-Emisiones en Gg,NOX-Precursores en Gg,CO-Precursores en Gg,COVDM-Precursores en Gg,SO2-Precursores en Gg,CO2-Absorciones en Gg de CO2eq,CO2-Emisiones en Gg de CO2eq,CH4-Emisiones en Gg de CO2eq,N2O-Emisiones en Gg de CO2eq,HFC-32-Emisiones en Gg de CO2eq,HFC-125-Emisiones en Gg de CO2eq,HFC-134a-Emisiones en Gg de CO2eq,HFC-143a-Emisiones en Gg de CO2eq,HFC-152a-Emisiones en Gg de CO2eq,HFC-227ea-Emisiones en Gg de CO2eq,PFCs-Emisiones en Gg de CO2eq,SF6-Emisiones en Gg de CO2eq,Absorciones Totales.Gg de CO2eq,Emisiones totales (ΣGEI)-Gg de CO2eq,Con todas las emisiones y absorciones-Gg de CO2eq
2000,D,SI,3A2aiv Ganado Bovino Toros utilizados con fines reproductivos,NE,NA,6.17E-01,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30E+01,10.77,NA,NA,NA,NA,NA,NA,NA,NA,NE,23.73,23.73
2000,D,SI,3A2av Ganado Bovino Terneros pre-destetos,NE,NA,3.62E+00,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60E+01,16.80,NA,NA,NA,NA,NA,NA,NA,NA,NE,92.85,92.85
2000,D,SI,3A2avi Ganado Bovino Terneras de remplazo,NE,NA,2.42E+00,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08E+01,21.47,NA,NA,NA,NA,NA,NA,NA,NA,NE,72.25,72.25
2000,D,SI,3A2avii Ganado Bovino Ganado de engorde,NE,NA,4.43E+00,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30E+01,50.34,NA,NA,NA,NA,NA,NA,NA,NA,NE,143.39,143.39
2000,D,SI,3A2b Búfalos,NE,NA,0.00E+00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.00,0.00
2000,D,SI,3A2c Ovinos,NE,NA,2.29E-01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80E+00,6.66,NA,NA,NA,NA,NA,NA,NA,NA,NE,11.47,11.47
2000,D,SI,3A2d Caprinos,NE,NA,2.61E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47E+00,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NE,9.80,9.80
2000,D,SI,3A2e Camellos,NE,NA,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,D,SI,3A2f Caballos,NE,NA,4.09E+00,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59E+01,24.27,NA,NA,NA,NA,NA,NA,NA,NA,NE,110.15,110.15
2000,D,SI,3A2g Mulas y asnos,NE,NA,6.35E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33E+01,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NE,17.09,17.09
2000,F,SI,3A2h Porcinos,NE,NA,1.92E+00,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03E+01,140.76,NA,NA,NA,NA,NA,NA,NA,NA,NE,181.06,181.06
2000,D,SI,3A2hi Porcinos < 6 meses,NE,NA,1.23E+00,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58E+01,59.24,NA,NA,NA,NA,NA,NA,NA,NA,NE,85.01,85.01
2000,D,SI,3A2hii Porcinos > 6 meses,NE,NA,6.92E-01,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45E+01,81.52,NA,NA,NA,NA,NA,NA,NA,NA,NE,96.05,96.05
2000,D,SI,3A2j Otros,NE,NA,1.31E+01,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74E+02,211.93,NA,NA,NA,NA,NA,NA,NA,NA,NE,486.39,486.39
2000,F,SI,3.B - Tierra,"-15,761.13","113,213.71",6.79E-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-15,761.13","113,213.71",1.43E+01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-15,761.13","113,227.97","97,466.84"
2000,F,SI,3.B.1 - Tierras forestales,"-11,839.21","46,309.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,839.21","46,309.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,839.21","46,309.28","34,470.08"
2000,F,SI,3B1a Tierras forestales que permanecen como tales,"-6,138.34","46,309.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,138.34","46,309.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,138.34","46,309.28","40,170.95"
2000,F,SI,3B1ai Tierras forestales que permanecen como tales(Bosque natural),0.00,"21,678.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"21,678.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"21,678.08","21,678.08"
2000,D,SI,Biomasa,0.00,"20,135.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"20,135.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"20,135.90","20,135.90"
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,D,SI,Suelos,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19","1,542.19"
2000,F,SI,3B1aii Tierras forestales que permanecen como tales (Stock Change),"-1,870.44","21,213.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,870.44","21,213.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,870.44","21,213.27","19,342.83"
2000,D,SI,Biomasa,"-1,870.44","21,213.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,870.44","21,213.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,870.44","21,213.27","19,342.83"
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,D,SI,Suelos,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00
2000,F,SI,3B1aiii Tierras forestales que permanecen como tales (Plantaciones),"-4,267.89","3,417.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,267.89","3,417.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,267.89","3,417.93",-849.96
2000,D,SI,Biomasa,"-4,267.89","3,417.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,267.89","3,417.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,267.89","3,417.93",-849.96
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B1b Tierras convertidas en tierras forestales,"-5,700.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5,700.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5,700.87",NA,"-5,700.87"
2000,F,SI,3B1bi Tierras de cultivo convertidas en tierras forestales,"-1,481.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,481.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,481.48",NA,"-1,481.48"
2000,D,SI,Biomasa,"-1,052.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,052.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,052.99",NA,"-1,052.99"
2000,D,SI,MOM,-22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.33,NA,-22.33
2000,D,SI,Suelos,-406.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.16,NA,-406.16
2000,F,SI,3B1bii Pastizales convertidos en tierras forestales,"-3,959.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,959.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,959.75",NA,"-3,959.75"
2000,D,SI,Biomasa,"-2,705.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,705.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,705.04",NA,"-2,705.04"
2000,D,SI,MOM,-67.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.03,NA,-67.03
2000,D,SI,Suelos,"-1,187.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,187.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,187.68",NA,"-1,187.68"
2000,F,SI,3B1biii Humedales convertidos en tierras forestales,-89.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.71,NA,-89.71
2000,D,SI,Biomasa,-60.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.44,NA,-60.44
2000,D,SI,MOM,-1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,NA,-1.39
2000,D,SI,Suelos,-27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.88,NA,-27.88
2000,F,SI,3B1biv Asentamientos convertidos en tierras forestales,-99.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.04,NA,-99.04
2000,D,SI,Biomasa,-53.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.88,NA,-53.88
2000,D,SI,MOM,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,NA,-1.09
2000,D,SI,Suelos,-44.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.06,NA,-44.06
2000,F,SI,3B1bv Otras tierras convertidas en tierras forestales,-70.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.89,NA,-70.89
2000,D,SI,Biomasa,-36.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.25,NA,-36.25
2000,D,SI,MOM,-0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,NA,-0.81
2000,D,SI,Suelos,-33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.83,NA,-33.83
2000,F,SI,3.B.2 - Tierras de cultivo,"-3,921.92","19,541.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","19,541.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","19,541.16","15,619.24"
2000,F,SI,3B2a Tierras de cultivo que permanecen como tales,"-3,921.92","5,039.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","5,039.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","5,039.52","1,117.60"
2000,F,SI,Biomasa,"-3,921.92","3,345.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","3,345.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,921.92","3,345.20",-576.72
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,D,SI,Suelos,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32","1,694.32"
2000,F,SI,3B2ai Cultivo de café,"-2,983.88","3,087.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,983.88","3,087.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,983.88","3,087.34",103.46
2000,D,SI,Biomasa,"-2,983.88","3,087.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,983.88","3,087.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,983.88","3,087.34",103.46
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2aii Palma,-489.60,69.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.60,69.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.60,69.61,-419.99
2000,D,SI,Biomasa,-489.60,69.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.60,69.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.60,69.61,-419.99
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2aiii Cacao,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,-179.24
2000,D,SI,Biomasa,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,-179.24
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2aiv Aguacate,-42.54,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.54,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.54,23.94,-18.60
2000,D,SI,Biomasa,-42.54,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.54,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.54,23.94,-18.60
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2av Caucho,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,-98.09
2000,D,SI,Biomasa,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,-98.09
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2avi Mango,-46.10,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.10,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.10,0.00,-46.10
2000,D,SI,Biomasa,-46.10,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.10,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.10,0.00,-46.10
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2avii Limón,-29.61,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.61,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.61,0.82,-28.79
2000,D,SI,Biomasa,-29.61,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.61,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.61,0.82,-28.79
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.00,0.00
2000,F,SI,3B2aviii Mandarina,-20.27,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.27,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.27,0.00,-20.27
2000,D,SI,Biomasa,-20.27,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.27,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.27,0.00,-20.27
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2aix Naranja,-25.35,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.35,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.35,0.00,-25.35
2000,D,SI,Biomasa,-25.35,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.35,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.35,0.00,-25.35
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2ax Tangelo,-7.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.24,0.00,-7.24
2000,D,SI,Biomasa,-7.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.24,0.00,-7.24
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2axi Otro,0.00,163.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,163.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,163.50,163.50
2000,D,SI,Biomasa,0.00,163.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,163.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,163.50,163.50
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,F,SI,3B2b Tierras convertidas en tierras de cultivo,NE,"14,501.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"14,501.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"14,501.63","14,501.63"
2000,F,SI,3B2bi Tierras forestales convertidas en tierras de cultivo,NA,"14,501.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"14,501.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,501.63","14,501.63"
2000,D,SI,Biomasa,NA,"11,505.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"11,505.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11,505.90","11,505.90"
2000,D,SI,MOM,NA,220.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,220.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.43,220.43
2000,D,SI,Suelos,NA,"2,775.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"2,775.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,775.31","2,775.31"
2000,X,SI,3B2bii Pastizales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,3B2biii Humedales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2000,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
